a	her	(cl:pron;sing;fem;)/(sing;fem;)		the	(cl:art;sing;fem)/(sing)
coberta	cover	(cl:subst;fem;)/
cobertura	cover	(cl:subst;)/
cobra	snake	(cl:subst;fem;)/
cobre	copper	(cl:subst;masc;)/
cobrir	cover	(cl:vb;)/
codificar	code	(cl:vb;)/
coelho	rabbit	(cl:subst;)/
cogumelo	mushroom	(cl:subst;masc;)/
coisa	thing	(cl:subst;)/		stuff	(cl:subst;)/		matter	(cl:subst;)/
colaboração	collaboration	(cl:subst;)/
colapso	breakdown	(cl:subst;)/
colarinho	collar	(cl:subst;masc;)/
colecionar	collect	(cl:vb;)/
colega	colleague	(cl:subst;)/
colega de trabalho	colleague	(cl:subst;)/
coletivo	collective	(cl:adj/subst;)/
coleção	collection	(cl:subst;fem;)/
colheita	harvest	(cl:subst;fem;)/
colher	harvest	(cl:vb;)/		spoon	(cl:subst;fem;)/
colina	hill	(cl:subst;)/
colocar	put	(cl:vb;)/		place	(cl:vb;)/		place	(cl:vb;)/
colocar no ar	air	(cl:vb;)/
colorido	colorful	(cl:adj;)/
colorir	color	(cl:vb;)/
coluna	column	(cl:subst;fem;)/
colônia	colony	(cl:subst;fem;)/
com	with	(cl:prep;)/
com isso	with that	(cl:adv;)/
com o que	with what	/
comemorativo	memorial	(cl:adj;)/
comer	eat	(cl:vb;)/
comercial	commercial	(cl:adj/subst;)/
comerciar	trade	(cl:vb;)/
começar	begin	(cl:vb;)/
começo	beginning	(cl:subst;masc;)/		start	(cl:subst;masc;)/
comida	food	(cl:subst;fem;)/
comissão	commission	(cl:subst;)/
comitê	committee	(cl:subst;)/
como	as	(cl:conj/prep;)/		how	(cl:adv;)/		how	(cl:conj;)/		like	(cl:conj;)/		like	(cl:prep;)/
como?	sorry	(cl:interj;)/
companhia	company	(cl:subst;fem;)/
comparar	compare	(cl:vb;)/
compartilhar	share	(cl:vb;)/
competição	competition	(cl:subst;fem;)/
completamente	fully	(cl:adv;)/		entirely	(cl:adv;)/		completely	(cl:adv;)/		completely	(cl:adv;)/
completar	complete	(cl:vb;)/
completo	complete	(cl:adj;)/
complexo	complex	(cl:adj;)/		complex	(cl:subst;)/
comportamento	behavior	(cl:subst;masc;)/
compota	preserve	(cl:subst;)/
comprador	buyer	(cl:subst;)/
comprar	buy	(cl:vb;)/
compreensivo	understanding	(cl:adj;)/
compreensão	understanding	(cl:subst;)/
comprimento	length	(cl:subst;)/
comprometido	committed	(cl:adj;)/
compromisso	appointment	(cl:subst;masc;)/
computador	computer	(cl:subst;masc;)/
comum	common	(cl:adj;)/
comumente	commonly	(cl:adv;)/
comunicação	communication	(cl:subst;fem;)/
comunidade	community	(cl:subst;fem;)/
comunista	communist	(cl:adj/subst;)/
comutador	switch	(cl:subst;masc;)/
comércio	trade	(cl:subst;masc;)/
conceder	grant	(cl:vb;)/
conceito	concept	(cl:subst;masc;)/
concreto	concrete	(cl:subst;masc;)/		concrete	(cl:adj;)/
condição	condition	(cl:subst;fem;)/
conduzir	lead	(cl:vb;)/		conduct	(cl:vb;)/		ride	(cl:vb;)/		drive	(cl:vb;)/
conexão	connection	(cl:subst;fem;)/
confederação	confederation	(cl:subst;)/
conferir	check	(cl:vb;)/
conferência	lecture	(cl:subst;)/
confirmar	confirm	(cl:vb;)/
confirmação	confirmation	(cl:subst;fem;)/
conflito	conflict	(cl:subst;masc;)/
conforme	according to	(cl:adv;)/
confortável	comfortable	(cl:adj;)/
congresso	congress	(cl:subst;masc;)/
conhecer	know	(cl:vb;)/
conhecido	known	(cl:adj;)/
conhecimento	knowledge	(cl:subst;masc;)/
conjunto	joint	(cl:adj;)/
conselho	council	(cl:subst;masc;)/		advice	(cl:subst;masc;)/		tip	(cl:subst;)/
conservador	conservative	(cl:adj;)/		conservative	(cl:subst;)/
considerar	consider	(cl:vb;)/		account	(cl:vb;)/		regard	(cl:vb;)/
consideração	regard	(cl:subst;)/
consistir	consist	(cl:vb;)/
constantemente	constantly	(cl:adv;)/
constitucional	constitutional	(cl:adj;)/
constituição	constitution	(cl:subst;fem;)/
construir	build	(cl:vb;)/
construção	building	(cl:subst;fem;)/		construction	(cl:subst;fem;)/
consulado	consulate	(cl:subst;masc;)/
consulta	consultation	(cl:subst;fem;)/
consultar	consult	(cl:vb;)/
consultório	practice	(cl:subst;)/
consumidor	consumer	(cl:subst;)/
conta	account	(cl:subst;fem;)/		bill	(cl:subst;fem;)/		bill	(cl:subst;fem;)/
contagioso	infectious	(cl:adj;)/
contar	count	(cl:vb;)/		count	(cl:vb;)/		tell	(cl:vb;)/
contato	contact	(cl:subst;masc;)/
conter	contain	(cl:vb;)/
continuar	continue	(cl:vb;)/
contra	against	(cl:prep;)/
contratar	contract	(cl:vb;)/		hire	(cl:vb;)/
contrato	contract	(cl:subst;masc;)/
contribuição	contribution	(cl:subst;fem;)/
controlar	control	(cl:vb;)/
controle	control	(cl:subst;masc;)/
contudo	yet	(cl:conj;)/
conveniente	convenient	(cl:adj;)/
convenção	convention	(cl:subst;fem;)/
conversa	conversation	(cl:subst;fem;)/		talk	(cl:subst;)/
convite	invitation	(cl:subst;masc;)/
convés	deck	(cl:subst;masc;)/
copiar	copy	(cl:vb;)/
copo	glass	(cl:subst;masc;)/
cor	color	(cl:subst;fem;)/
cor de laranja	orange	(cl:adj;)/
corajoso	brave	(cl:adj;)/
coração	heart	(cl:subst;masc;)/
corda	cord	(cl:subst;fem;)/		rope	(cl:subst;fem;)/
